DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
NP202200000387,NPGE81FL,NP,2022,387,NP2022DHS,3899.46582,3666.107178,4494.957031,3973.481934,4145.13623,36.70860672,24.61814308,23.09860802,39.52627182,34.57950974,22.8344326,22.5155201,22.72447968,21.53937531,20.91572189,11.78007793,11.96028614,12.41315174,11.9415369,12.01223946,4,1518.799683,0.335824996,0.355149478,0.339817196,0.372252613,0.373561174,6.63557291,6.481705189,6.329960823,6.690690041,7.048593521,30.83901215,12,1.343164682,16.00102234,15.96317673,16.33343697,15.87541676,15.24426842,32.14334106,73.2565918,19.2836647,3.09023571,3.247681856,19.43619728,19.57773399,20.53242302,19.53841209,19.37096405,13.51393223,13.56718731,14.29791641,13.54062557,13.3401041,7.640625477,7.611979485,8.11380291,7.586848736,7.343229294,0,9.167613983,9.410833359,9.942396164,10.21145821,9.572815895,2.955468893,2.923958302,3.010677099,2.934114695,2.942057371,108.4911499,71.98242188,69.54244995,115.9746094,101.7349014,1953.999268,1486.936768,1484.622314,1447.123413,1514.536865,8.543268204,10.07697964,14.4398613,18.83576393,20.70974159,21.7325592,21.03457642,20.81380844,19.80169106,17.14224625,12.33080959,9.36580658,217.1318359,479.1951904,464.9621582,425.3798218,366.3555908,360.0263977,3121.857422,3482.333252,3526.99292,3302.08252,2763.045654,165.4128876,184.5128479,186.8791504,174.9621887,146.4010925,6.55356741,6.301718712,5.206731796,8.087487221,7.329583168
NP202200000388,NPGE81FL,NP,2022,388,NP2022DHS,3899.46582,3666.107178,4494.957031,3973.481934,4145.13623,36.70860672,24.61814308,23.09860802,39.52627182,34.57950974,22.8344326,22.5155201,22.72447968,21.53937531,20.91572189,11.78007793,11.96028614,12.41315174,11.9415369,12.01223946,4,1518.799683,0.335824996,0.355149478,0.339817196,0.372252613,0.373561174,6.63557291,6.481705189,6.329960823,6.690690041,7.048593521,30.83901215,12,1.343164682,16.00102234,15.96317673,16.33343697,15.87541676,15.24426842,32.14334106,73.2565918,19.2836647,3.09023571,3.247681856,19.43619728,19.57773399,20.53242302,19.53841209,19.37096405,13.51393223,13.56718731,14.29791641,13.54062557,13.3401041,7.640625477,7.611979485,8.11380291,7.586848736,7.343229294,0,9.167613983,9.410833359,9.942396164,10.21145821,9.572815895,2.955468893,2.923958302,3.010677099,2.934114695,2.942057371,108.4911499,71.98242188,69.54244995,115.9746094,101.7349014,1953.999268,1486.936768,1484.622314,1447.123413,1514.536865,8.543268204,10.07697964,14.4398613,18.83576393,20.70974159,21.7325592,21.03457642,20.81380844,19.80169106,17.14224625,12.33080959,9.36580658,217.1318359,479.1951904,464.9621582,425.3798218,366.3555908,360.0263977,3121.857422,3482.333252,3526.99292,3302.08252,2763.045654,165.4128876,184.5128479,186.8791504,174.9621887,146.4010925,6.55356741,6.301718712,5.206731796,8.087487221,7.329583168
NP202200000389,NPGE81FL,NP,2022,389,NP2022DHS,2533.56665,2860.608643,3116.358887,3805.604248,3977.556885,37.02654266,24.34449577,21.52503395,39.48384094,34.39535522,25.42045403,25.07625008,25.44437408,24.59520912,23.28697968,11.55039024,11.71901035,12.16197968,11.67083359,11.71653652,4,1094.566284,0.340974987,0.358440101,0.348040611,0.370373964,0.399276346,4.013281345,3.747330427,4.110963821,4.054596424,4.326888084,35.98662949,12,2.281365395,19.63721657,19.76369667,20.11807442,19.55916595,18.50859451,46.98063278,11.05228233,34.27468109,0.697144747,4.416237831,21.76393318,21.86901093,22.81015778,21.8119812,21.63541603,15.95455742,15.97773457,16.70091248,15.94752598,15.75703144,10.2071619,10.15000057,10.64817715,10.13476563,9.912500381,0,13.8539772,14.45114517,14.79177094,14.52312469,13.73020744,3.051041842,3.013932228,3.105208397,3.017838717,3.032942772,112.9695358,73.37265778,66.83971405,119.1558609,104.3191452,2213.507324,1674.943726,1630.317627,1619.693481,1735.80188,11.14993477,12.92934036,17.66608047,22.29220963,24.45883751,24.88968086,23.94074631,23.71446419,22.72953033,20.14793205,15.23277187,11.94311333,175.4912109,380.4188843,347.9283142,337.9686279,334.3306274,328.1484985,2491.399414,2937.248779,3146.531982,3118.001465,2763.297363,132.0078125,155.6313171,166.7202759,165.2085724,146.4144287,6.21451807,6.009114742,4.743281364,7.671315193,6.976250172
NP202200000390,NPGE81FL,NP,2022,390,NP2022DHS,3883.585205,4386.917969,4337.725586,4981.070801,5174.922852,37.28586578,24.97480965,22.32928276,39.72190857,35.15645599,25.04401588,24.78100586,24.70086861,23.49374962,22.66503143,11.61922741,11.79526901,12.22087765,11.76471424,11.84192753,4,1377.215942,0.323552847,0.341626406,0.341362327,0.354699135,0.375905991,4.413455009,4.1986413,4.446914196,4.483823776,4.774531364,30.08488083,12,1.794041872,18.67685699,18.87991333,19.18468857,18.57366371,17.90737724,43.68593597,113.1443405,29.88829613,3.722268105,4.469579697,21.53394127,21.65907097,22.59119034,21.59144974,21.42486954,15.69440174,15.73211765,16.45416641,15.68090343,15.48211861,9.906598091,9.862326622,10.36883736,9.820095062,9.574826241,0,12.30969715,12.97881985,13.66850662,13.65357685,13.1497221,3.046614647,3.01006937,3.100434065,3.015191078,3.024609327,113.595665,75.17591095,69.23046875,119.7691422,106.334549,1988.81958,1456.798096,1422.046143,1425.212036,1535.378662,10.27030945,11.96537018,16.70612335,20.99390793,23.07419395,23.61492157,22.75909615,22.57678032,21.49860573,19.01338768,14.21674061,11.10327816,178.6132813,628.631897,589.1738281,547.5320435,491.0527954,480.0960083,4472.301758,5006.087402,5088.114746,4780.559082,4014.501465,236.7785187,265.0389099,269.3817139,253.0986938,212.5410461,6.235181808,5.985850811,4.792087555,7.695151806,6.980208397
NP202200000391,NPGE81FL,NP,2022,391,NP2022DHS,4521.308594,4517.959961,5130.047852,5021.996582,5650.637695,37.48190308,25.17512131,22.40598869,39.75096512,35.33524323,24.68272781,24.31677055,24.43968773,23.02427101,22.22083282,11.60924435,11.7852869,12.20065117,11.75612068,11.84348965,4,1307.598755,0.319976121,0.340951055,0.335081249,0.358342707,0.388932943,4.082239628,3.879622221,4.161211014,4.15819025,4.43713522,31.18668175,12,2.658237934,18.3503418,18.34046936,18.74916649,17.95989609,17.2728138,64.65612793,189.348114,48.23137665,6.085633755,8.874155998,21.92369843,22.05065155,22.9761734,21.97799492,21.81679726,16.09101677,16.12968826,16.85000038,16.07187462,15.87343788,10.30729198,10.26406288,10.77421951,10.21601582,9.966146469,0,12.01795483,12.36416626,13.0586462,12.89552116,12.32479477,3.072135448,3.034374952,3.123177052,3.038281202,3.046223879,115.1494827,76.3907547,69.97786713,120.7746124,107.639061,1992.563477,1437.690552,1398.312256,1390.50061,1555.305664,9.952559471,11.61987114,16.29724884,20.55415916,22.57481956,23.15942192,22.3470974,22.18602943,21.11072922,18.62926292,13.85036564,10.78765297,145.6298828,742.6942139,692.9971924,653.3417358,569.598999,607.3361816,4448.610352,5026.316895,5156.468262,4889.943848,4144.500977,235.4309387,266.0045166,272.8924255,258.7873535,219.3367462,6.181900978,5.920885086,4.726106644,7.605195045,6.902291775
NP202200000392,NPGE81FL,NP,2022,392,NP2022DHS,2010.737183,1908.035278,2350.019775,2320.477051,2447.705811,36.56469345,24.17060089,20.72835541,37.5693512,33.1847496,24.9136734,25.43111229,25.44458389,24.3756237,23.3819809,11.54882813,11.7019968,12.09600735,11.65000057,11.74136257,4,1091.068359,0.333597541,0.318927079,0.3326554,0.333878309,0.369306773,2.234045267,2.083841085,2.497734308,2.279891491,2.455030441,34.53318024,10,6.222664833,19.75333214,20.30743027,20.71965408,20.02477455,19.23460197,81.81432343,272.8820801,76.23414612,5.401762009,11.9073,24.48945236,24.59088516,25.50703239,24.53836823,24.39930534,18.68841171,18.7133255,19.43268204,18.68589401,18.50668526,12.93823814,12.88888931,13.41102505,12.88598061,12.65555573,0,14.59299278,15.18375015,15.99472237,15.67392349,15.08722401,3.278125048,3.234591961,3.310764074,3.234678984,3.238672018,119.8636322,78.18202972,68.62669373,121.5247879,107.4745255,1820.165894,1291.41748,1253.479492,1284.893433,1504.233032,11.27405071,13.0920105,17.82755089,22.50308037,24.72573853,24.9712429,23.92007637,23.73070908,22.77111816,20.25720596,15.39697742,12.08755207,159.8388672,301.1844177,292.6681824,286.5700989,263.1903992,263.0818787,1928.26062,2178.668945,2235.083008,2119.557617,1796.443604,101.9674606,115.2091827,118.1923904,112.0833435,94.99690247,5.757695198,5.545086861,4.252795219,6.892512798,6.343958378
NP202200000393,NPGE81FL,NP,2022,393,NP2022DHS,2188.883057,2295.101074,2337.422363,2588.203613,2829.109131,36.20376968,23.94785309,20.3898201,36.83561707,32.63327026,24.90818214,25.44829941,25.28989601,24.25336838,23.06934166,11.55854988,11.70685768,12.09184074,11.65416718,11.75316811,4,1051.161133,0.331236184,0.305281967,0.329081416,0.335198253,0.360966206,1.855989575,1.732035518,2.140859365,1.901488662,2.053780317,32.09760666,10,4.119266987,19.71123123,20.33906364,20.62871552,19.97487831,19.16285133,76.89343262,234.1118622,72.30947113,6.971019268,12.79193115,25.18181419,25.28046989,26.19314384,25.23489761,25.10347176,19.37660599,19.40151978,20.12087822,19.38103294,19.20390701,13.62157154,13.57361126,14.10130215,13.57903671,13.34861088,0,14.51428032,15.22982597,15.96753502,15.6963892,15.25636005,3.338541746,3.294314384,3.367708445,3.295095444,3.295616388,120.8677979,78.89175415,68.6669693,121.3768692,107.5467453,1813.028564,1274.210327,1232.793213,1265.793945,1488.570435,10.72499752,12.51102352,17.21349335,21.84451294,23.93112183,24.23385429,23.2569313,23.08917618,22.11136246,19.60804749,14.78620625,11.54716206,130.3828125,373.9299011,352.0391235,327.1358643,293.5561829,304.0755005,2152.951416,2432.53833,2495.526367,2366.539307,2005.774414,113.8043671,128.583252,131.9127808,125.0945587,106.0246353,5.619083881,5.41710043,4.120156288,6.670915604,6.167083263
NP202200000394,NPGE81FL,NP,2022,394,NP2022DHS,2179.311768,2576.283203,2451.333984,2769.268799,3032.221924,37.20884705,24.91116142,21.46457863,38.85591125,34.65939331,24.14882469,24.0261116,24.56423569,23.03093719,22.00336266,11.54822063,11.71293449,12.10468769,11.67083359,11.77165794,4,1724.293091,0.311400354,0.324845642,0.315762162,0.343421519,0.362901509,2.666579962,2.487391472,2.918689251,2.742139816,2.952625751,27.69255066,10,4.55386591,18.34799194,18.3182106,19.0494442,18.0130043,17.33065605,60.88772202,220.4448547,54.51801682,8.408616066,12.19954395,23.65412331,23.76918411,24.68081665,23.68871498,23.54166603,17.85516548,17.88615417,18.60325623,17.82469559,17.63463593,12.102561,12.05625057,12.57612896,12.01453972,11.76666641,0,12.54715919,12.61031246,13.53465271,12.9950695,12.65794849,3.193402767,3.150650978,3.233680725,3.150217056,3.156640768,118.8228378,78.48636627,69.40959167,122.4045639,109.4072495,1820.436279,1293.542114,1275.292603,1307.518677,1530.589111,9.770133018,11.41063023,16.12729454,20.42189217,22.41303635,22.87883949,21.97094345,21.8092556,20.84488297,18.36445808,13.63541889,10.64197636,111.5576172,411.3491821,395.1688538,366.710083,314.0927429,325.90625,2671.862305,3018.836182,3097.005615,2936.929688,2489.212158,141.2895355,159.6376953,163.7713318,155.3064423,131.6308899,5.904231548,5.651301861,4.391718864,7.187157154,6.554027557
NP202200000395,NPGE81FL,NP,2022,395,NP2022DHS,3668.34668,3866.017578,4177.322754,4291.333008,4552.163086,37.86436462,25.56626511,22.55609131,39.80776978,35.68531036,24.88303185,24.57916641,25.04027748,23.34514046,22.68674088,11.58927917,11.76532078,12.16020012,11.73893261,11.84661484,4,1517.859375,0.296557754,0.329828471,0.305364221,0.325908691,0.363940656,3.419809103,3.241584063,3.589804649,3.506922722,3.762343645,26.68998718,10,7.345043659,18.27314377,18.16897583,18.71189308,17.75711823,17.0990448,73.39759827,236.6548157,52.01148605,10.33528614,11.480546,22.70321274,22.83381081,23.74613762,22.75108528,22.60065079,16.88424492,16.92482567,17.64166641,16.85381889,16.65607643,11.10868073,11.06753445,11.58498287,11.00785637,10.74878502,0.000221324,11.6632576,11.75878525,12.38350677,12.16909695,11.51134777,3.123177052,3.082986116,3.168663263,3.084461927,3.08945322,118.2571259,78.8204422,71.47265625,122.785553,110.2480927,1920.619995,1324.728882,1333.226685,1352.997559,1619.659058,9.425125122,11.04191017,15.5755825,19.89327621,21.68729973,22.46952629,21.71639442,21.54085541,20.53257179,18.02785873,13.27157402,10.26650333,106.6738281,610.0686035,592.9975586,550.3916016,486.726532,489.2710876,3488.635254,3941.677246,4043.742676,3834.732422,3250.150146,184.4809265,208.4380341,213.8353119,202.7827301,171.8697052,6.075338364,5.79095459,4.594144821,7.425282001,6.746458054
NP202200000396,NPGE81FL,NP,2022,396,NP2022DHS,1195.888062,1169.136719,1234.657227,1089.698608,1232.371826,36.04486465,24.35275078,20.34607315,36.2616539,32.96258545,25.03723526,25.27520752,25.3647213,24.68475723,23.97889137,11.58398438,11.73237801,12.07691002,11.6916666,11.83728313,4,957.9326172,0.351621032,0.372761101,0.385271162,0.38246423,0.398723215,1.020329833,0.954023421,1.38757813,1.110577226,1.228771687,30.44990349,10,0.986207128,20.30088997,20.80618095,21.10682297,20.48013878,19.75936127,62.19245911,221.9694366,44.66078949,11.7293396,8.968387604,26.51419258,26.62473869,27.51484489,26.55746651,26.44444466,20.70273399,20.73719597,21.45221519,20.68545914,20.50060844,14.92999172,14.89236164,15.43793392,14.86558151,14.60694504,0,15.56454563,16.33715248,16.84892273,16.27552032,15.53983212,3.434375048,3.387803793,3.460069418,3.388758659,3.380599022,123.7915802,82.50234222,70.3988266,122.8819885,111.4332886,1826.297852,1241.796997,1217.064819,1181.504028,1529.511963,11.9261179,13.98267937,18.84851265,23.84777641,26.06972504,26.09380531,24.89495087,24.67990112,23.77733231,21.44411659,16.45477867,12.71136379,105.8564453,196.4364471,179.3305969,159.4121246,123.5945129,132.4565582,620.5922241,701.1837158,719.3401489,682.1593628,578.1682129,32.75286102,37.00622177,37.96445847,36.00217819,30.5138588,5.343502522,5.108454704,3.841163158,6.308788776,5.837707996
NP202200000397,NPGE81FL,NP,2022,397,NP2022DHS,450.1139221,811.7780762,624.0843506,889.6159668,859.2837524,34.78842926,23.33688354,19.34189224,34.3672142,31.13346672,25.83625031,25.34392357,26.26743126,25.70715332,25.00858116,11.62191868,11.75789928,12.10642433,11.71250057,11.8477869,4,616.5098267,0.362201154,0.370521367,0.369884044,0.375961632,0.408862561,0.720781207,0.680594623,1.048741341,0.791471362,0.879179657,24.18172455,8,0.783126771,21.57866096,21.77378464,22.52458382,21.98784828,21.13970947,59.76138687,170.6520844,34.28117371,8.669410706,6.782779694,27.48406982,27.58012199,28.47821236,27.54948044,27.44097328,21.64969635,21.6798172,22.39882851,21.66905403,21.48897552,15.86202335,15.82222271,16.37178802,15.83684921,15.59305573,0,17.32107162,18.20364571,18.78173637,18.26854134,17.27083778,3.532986164,3.488237858,3.557986259,3.494921923,3.480859518,122.9070358,81.40460205,68.8181839,120.1107254,108.3712234,2070.375977,1394.959961,1353.981812,1313.856201,1687.289795,13.10656738,15.35413551,20.2937088,25.48041344,27.84466553,27.83968544,26.61193085,26.22052193,25.37990952,23.00699615,17.92442322,13.89815331,221.7285156,93.96625519,124.5163651,113.5300598,100.9009781,92.35668182,700.0083008,790.9129639,811.3927612,769.4540405,652.1553345,36.94419098,41.74184799,42.82270432,40.60931396,34.41866302,5.093060017,4.923419952,3.642170191,5.914578915,5.54361105
NP202200000398,NPGE81FL,NP,2022,398,NP2022DHS,1604.581055,701.7519531,1078.417725,808.2472534,675.5315552,34.5990448,22.8181324,19.0405674,34.09600067,30.32653809,25.06201935,25.10420227,25.30142403,24.62291718,23.55407333,11.60826111,11.73845482,12.10827637,11.68194485,11.78922176,4,932.0586548,0.360361218,0.357827067,0.37749362,0.385524303,0.412607014,0.917910874,0.863488078,1.212167263,0.951031506,1.037952781,28.25907326,8,2.069083929,20.58126831,21.03549767,21.43840218,20.88395309,20.01853943,53.44893265,211.0024261,38.52748489,7.784952641,6.527484894,27.23106194,27.31438065,28.22589874,27.30827713,27.19467545,21.39946365,21.42171669,22.14396858,21.44335938,21.27277184,15.62243938,15.57592678,16.11762238,15.62596893,15.40509319,0,16.10051727,16.96679306,17.57538223,17.14498901,16.48300743,3.526967764,3.482913733,3.549652815,3.489597797,3.478776217,122.0297165,79.47357941,67.58740234,118.9813232,105.4992371,2094.511963,1429.579956,1351.898438,1316.882446,1636.196655,12.68941975,14.83967686,19.62173843,24.62666893,27.14102364,27.2019062,26.11701965,25.81835556,24.86829758,22.28443718,17.31106949,13.46063709,231.0146484,135.0423889,103.5461349,93.61808777,89.30615997,71.27684784,1405.264771,1349.444458,1212.591187,1035.435547,809.4085693,74.22348785,71.27516937,64.04682922,54.68979263,42.75146484,5.161046028,5.027262688,3.714207172,5.951639175,5.606064796
NP202200000399,NPGE81FL,NP,2022,399,NP2022DHS,2703.404541,3057.164307,3038.841553,3022.785645,3400.589844,38.76797867,26.49221039,22.91315269,39.94261169,36.51906586,24.77367401,24.32761002,24.68836784,23.58930588,22.54936981,11.53936577,11.71540833,12.05907154,11.69596386,11.85442734,4,1357.84375,0.321371973,0.337314904,0.331578135,0.346494436,0.386880934,1.763732553,1.646488667,2.161288977,1.878754377,2.07536459,29.84588242,10,2.154499531,19.05073929,18.96569633,19.52987862,18.82234383,17.98049927,74.35378265,234.281311,61.55540848,8.828357697,9.282035828,24.65199661,24.7917099,25.67105103,24.68381119,24.56028748,18.8673172,18.91267395,19.62083435,18.80867958,18.61267471,13.11215305,13.07621574,13.6118927,12.98745728,12.70538235,0,13.32780266,13.60378456,14.37138939,14.05538177,13.41162777,3.250781298,3.204514027,3.282378435,3.199913263,3.197525978,126.0262146,84.89466095,75.20963287,127.8128891,116.7706604,1780.799316,1228.316895,1220.609863,1173.336914,1601.539429,10.36269283,12.16706657,16.97461128,21.41509628,23.23641014,23.63671112,22.78759003,22.58758736,21.68325996,19.32109261,14.52490711,11.24599934,62.28027344,475.5715027,468.9298401,426.5013123,342.8468628,365.4988098,2687.473877,3036.475098,3115.101318,2954.090088,2503.756592,141.8362427,160.2554016,164.4050446,155.9073944,132.1402283,5.808932304,5.466128349,4.264240265,6.975499153,6.356874943
NP202200000400,NPGE81FL,NP,2022,400,NP2022DHS,4672.05127,3506.10498,2530.920166,1925.508301,1414.333008,36.56212234,23.71028709,20.50688362,37.50496292,32.46056366,26.7765522,27.45288086,27.0339241,26.20739746,24.84156418,11.52521706,11.67282963,12.08767414,11.60833359,11.67191887,4,1071.384644,0.336259097,0.310148984,0.335725009,0.347495139,0.372203022,2.395711899,2.232035398,2.639262199,2.401280403,2.574335814,38.07782745,11,13.84082985,21.13554955,21.68324661,22.04739571,21.19204903,20.139431,72.44753265,115.024559,105.9926376,2.563459873,3.759124517,24.20056343,24.28949738,25.21814346,24.25920296,24.11597252,18.40785599,18.42443657,19.14657211,18.42756081,18.25946236,12.67296028,12.61666679,13.13046932,12.64848137,12.4416666,0,15.49454498,15.91361141,17.06086731,16.1767025,15.43729687,3.268402815,3.224869728,3.296875,3.223567724,3.231727362,119.4997406,76.46258545,67.60863495,120.8997879,104.9036942,1926.08252,1353.599731,1326.893799,1350.207275,1564.312256,11.47605705,13.40297508,18.1410923,22.8988266,25.16955376,25.38909531,24.32820129,24.14473915,23.17261887,20.59882736,15.70674038,12.27059364,124.2207031,663.3677368,442.6217346,278.8891907,177.1586914,123.2382813,5243.985352,4173.707031,3019.306885,2021.969116,1212.690674,277.5240479,220.8824005,159.7888336,107.0073624,64.17844391,5.85338974,5.669947624,4.34085083,6.956123829,6.42881918
NP202200000401,NPGE81FL,NP,2022,401,NP2022DHS,5523.277344,4003.644287,3111.840088,2211.853027,1683.160767,36.93048477,23.17079353,20.20425415,37.49853516,31.36447334,23.90787888,23.89326286,24.45208359,23.35000038,22.04048347,11.46219635,11.59748268,12.03281307,11.50833416,11.53875923,4,1508.428711,0.317948133,0.329471201,0.316028297,0.339695156,0.369328201,2.127170324,1.972400069,2.412560701,2.0618186,2.204040766,28.17200089,11,6.356108665,18.17149544,18.28406334,18.92194366,18.19019127,17.1852417,68.19064331,92.98511505,111.0769806,2.311789989,3.385331869,24.32504272,24.39331627,25.33376694,24.39461899,24.25625038,18.56150055,18.56384468,19.28841209,18.61280441,18.46953201,12.8620224,12.79583359,13.30095482,12.8854599,12.71666718,0,12.43511391,12.67486095,13.39180565,13.03038216,12.32999992,3.300347328,3.25351572,3.312152863,3.245616436,3.260025978,121.8834229,75.38654327,66.91957855,121.705864,102.2490005,2023.317993,1360.271484,1376.084595,1395.60498,1584.65271,9.777900696,11.44316196,16.07059097,20.57245445,22.43549347,23.06614494,22.01719666,21.84865952,20.89347649,18.35100365,13.56967926,10.61879826,152.1435547,770.6281128,504.3104553,330.7163391,202.4807587,144.921524,5000.680176,3994.904785,2905.448486,1960.642212,1188.738037,264.8577576,211.5875092,153.8851776,103.8441315,62.96073151,5.962226391,5.808072567,4.400364399,6.92950964,6.463263512
